doc_id_1,doc_id_2,edit_type
54700,97534,reorder
74950,97535,reorder
39493,97536,reorder
75646,97537,reorder
41295,97538,reorder
26505,97539,reorder
83411,97540,reorder
83266,97541,reorder
66969,97542,reorder
7228,97543,reorder
64854,97544,reorder
9111,97545,reorder
75363,97546,reorder
71662,97547,reorder
66384,97548,reorder
10547,97549,reorder
49313,97550,reorder
37350,97551,reorder
69114,97552,reorder
5156,97553,reorder
75921,97554,reorder
9097,97555,reorder
46783,97556,reorder
73079,97557,reorder
15880,97558,reorder
78244,97559,reorder
60243,97560,reorder
77525,97561,reorder
75205,97562,reorder
57406,97563,reorder
28887,97564,reorder
31122,97565,reorder
56566,97566,reorder
48436,97567,reorder
19510,97568,reorder
21427,97569,reorder
68623,97570,reorder
68907,97571,reorder
20766,97572,reorder
81075,97573,reorder
15006,97574,reorder
8536,97575,reorder
31667,97576,reorder
32175,97577,reorder
3867,97578,reorder
5103,97579,reorder
75382,97580,reorder
56580,97581,reorder
12320,97582,reorder
43864,97583,reorder
24901,97584,reorder
47971,97585,reorder
13684,97586,reorder
42265,97587,reorder
63724,97588,reorder
55624,97589,reorder
12984,97590,reorder
40614,97591,reorder
21635,97592,reorder
29664,97593,reorder
63513,97594,reorder
71423,97595,reorder
76751,97596,reorder
82193,97597,reorder
14768,97598,reorder
24361,97599,reorder
29911,97600,reorder
61592,97601,reorder
81674,97602,reorder
15143,97603,reorder
4771,97604,reorder
23257,97605,reorder
65344,97606,reorder
74860,97607,reorder
46645,97608,reorder
10015,97609,reorder
31578,97610,reorder
42376,97611,reorder
43365,97612,reorder
39433,97613,reorder
25029,97614,reorder
82698,97615,reorder
21623,97616,reorder
39036,97617,reorder
59168,97618,reorder
56398,97619,reorder
10712,97620,reorder
81412,97621,reorder
80607,97622,reorder
83087,97623,reorder
57441,97624,reorder
51503,97625,reorder
76592,97626,reorder
58646,97627,reorder
26371,97628,reorder
56841,97629,reorder
35733,97630,reorder
21696,97631,reorder
37570,97632,reorder
78448,97633,reorder
53721,97634,reorder
62370,97635,reorder
12404,97636,reorder
41438,97637,reorder
78014,97638,reorder
50223,97639,reorder
21419,97640,reorder
59694,97641,reorder
70189,97642,reorder
11535,97643,reorder
22973,97644,reorder
53512,97645,reorder
20199,97646,reorder
29433,97647,reorder
46136,97648,reorder
2719,97649,reorder
71881,97650,reorder
45809,97651,reorder
38415,97652,reorder
51912,97653,reorder
82367,97654,reorder
34033,97655,reorder
37128,97656,reorder
43041,97657,reorder
24652,97658,reorder
67664,97659,reorder
17992,97660,reorder
51638,97661,reorder
30245,97662,reorder
28703,97663,reorder
84043,97664,reorder
42282,97665,reorder
63821,97666,reorder
23485,97667,reorder
50017,97668,reorder
55126,97669,reorder
77123,97670,reorder
71962,97671,reorder
40197,97672,reorder
68745,97673,reorder
19388,97674,reorder
33891,97675,reorder
60293,97676,reorder
78095,97677,reorder
355,97678,reorder
83542,97679,reorder
68244,97680,reorder
70486,97681,reorder
57547,97682,reorder
10110,97683,reorder
68720,97684,reorder
56003,97685,reorder
64234,97686,reorder
31401,97687,reorder
78839,97688,reorder
11325,97689,reorder
18790,97690,reorder
16889,97691,reorder
6179,97692,reorder
32163,97693,reorder
3192,97694,reorder
52466,97695,reorder
23265,97696,reorder
65168,97697,reorder
8115,97698,reorder
33767,97699,reorder
83937,97700,reorder
37035,97701,reorder
59677,97702,reorder
84766,97703,reorder
24494,97704,reorder
48322,97705,reorder
20494,97706,reorder
19344,97707,reorder
23002,97708,reorder
81995,97709,reorder
7202,97710,reorder
56919,97711,reorder
11422,97712,reorder
78994,97713,reorder
9524,97714,reorder
49887,97715,reorder
24281,97716,reorder
8511,97717,reorder
3223,97718,reorder
63018,97719,reorder
58394,97720,reorder
38482,97721,reorder
57118,97722,reorder
16297,97723,reorder
52548,97724,reorder
61098,97725,reorder
9890,97726,reorder
19309,97727,reorder
8782,97728,reorder
83560,97729,reorder
17119,97730,reorder
54802,97731,reorder
43997,97732,reorder
44891,97733,reorder
34710,97734,reorder
16155,97735,reorder
80791,97736,reorder
27418,97737,reorder
39745,97738,reorder
64883,97739,reorder
84241,97740,reorder
59159,97741,reorder
38642,97742,reorder
40194,97743,reorder
9441,97744,reorder
79645,97745,reorder
51704,97746,reorder
38471,97747,reorder
67270,97748,reorder
71904,97749,reorder
35648,97750,reorder
81040,97751,reorder
75234,97752,reorder
24957,97753,reorder
1514,97754,reorder
6515,97755,reorder
42233,97756,reorder
40721,97757,reorder
84471,97758,reorder
53404,97759,reorder
24525,97760,reorder
44092,97761,reorder
30303,97762,reorder
26253,97763,reorder
66699,97764,reorder
79620,97765,reorder
63944,97766,reorder
4303,97767,reorder
77738,97768,reorder
42441,97769,reorder
64279,97770,reorder
37870,97771,reorder
964,97772,reorder
34414,97773,reorder
40945,97774,reorder
82123,97775,reorder
65460,97776,reorder
73180,97777,reorder
11987,97778,reorder
22302,97779,reorder
47826,97780,reorder
76358,97781,reorder
25981,97782,reorder
40864,97783,reorder
26276,97784,reorder
53935,97785,reorder
7917,97786,reorder
74102,97787,reorder
23445,97788,reorder
54650,97789,reorder
13952,97790,reorder
70378,97791,reorder
15163,97792,reorder
79886,97793,reorder
60875,97794,reorder
50519,97795,reorder
29894,97796,reorder
17732,97797,reorder
4554,97798,reorder
51830,97799,reorder
80600,97800,reorder
20484,97801,reorder
45723,97802,reorder
7040,97803,reorder
59998,97804,reorder
74634,97805,reorder
21976,97806,reorder
51299,97807,reorder
58306,97808,reorder
83727,97809,reorder
81952,97810,reorder
34934,97811,reorder
13389,97812,reorder
1668,97813,reorder
83455,97814,reorder
13179,97815,reorder
12473,97816,reorder
50303,97817,reorder
47945,97818,reorder
10955,97819,reorder
69192,97820,reorder
41930,97821,reorder
55687,97822,reorder
33221,97823,reorder
16582,97824,reorder
65321,97825,reorder
70670,97826,reorder
64997,97827,reorder
39331,97828,reorder
30371,97829,reorder
37145,97830,reorder
39629,97831,reorder
64494,97832,reorder
63165,97833,reorder
70627,97834,reorder
4291,97835,reorder
82320,97836,reorder
67315,97837,reorder
32885,97838,reorder
71005,97839,reorder
78053,97840,reorder
54731,97841,reorder
37579,97842,reorder
48234,97843,reorder
79080,97844,reorder
39058,97845,reorder
57770,97846,reorder
9868,97847,reorder
7835,97848,reorder
9502,97849,reorder
81427,97850,reorder
14030,97851,reorder
51365,97852,reorder
6214,97853,reorder
28499,97854,reorder
62049,97855,reorder
19710,97856,reorder
53451,97857,reorder
387,97858,reorder
52152,97859,reorder
25823,97860,reorder
26275,97861,reorder
35317,97862,reorder
1236,97863,reorder
23485,97864,reorder
25182,97865,reorder
60137,97866,reorder
34728,97867,reorder
47906,97868,reorder
72107,97869,reorder
5600,97870,reorder
44284,97871,reorder
54454,97872,reorder
41914,97873,reorder
37230,97874,reorder
81898,97875,reorder
77014,97876,reorder
5252,97877,reorder
83447,97878,reorder
37487,97879,reorder
16252,97880,reorder
9587,97881,reorder
66052,97882,reorder
45827,97883,reorder
57378,97884,reorder
36058,97885,reorder
67909,97886,reorder
47161,97887,reorder
446,97888,reorder
47248,97889,reorder
82204,97890,reorder
7212,97891,reorder
80160,97892,reorder
24536,97893,reorder
54874,97894,reorder
34304,97895,reorder
57559,97896,reorder
13290,97897,reorder
44204,97898,reorder
54386,97899,reorder
67324,97900,reorder
48463,97901,reorder
4690,97902,reorder
58128,97903,reorder
62403,97904,reorder
72272,97905,reorder
8716,97906,reorder
36595,97907,reorder
44367,97908,reorder
35675,97909,reorder
78911,97910,reorder
75481,97911,reorder
52183,97912,reorder
33371,97913,reorder
27027,97914,reorder
8651,97915,reorder
26291,97916,reorder
11918,97917,reorder
80515,97918,reorder
8261,97919,reorder
10274,97920,reorder
7513,97921,reorder
46996,97922,reorder
55739,97923,reorder
75577,97924,reorder
70592,97925,reorder
52490,97926,reorder
62975,97927,reorder
44780,97928,reorder
20172,97929,reorder
59599,97930,reorder
13926,97931,reorder
43059,97932,reorder
43658,97933,reorder
40489,97934,reorder
47883,97935,reorder
51066,97936,reorder
3193,97937,reorder
32606,97938,reorder
40418,97939,reorder
43141,97940,reorder
84439,97941,reorder
28187,97942,reorder
23258,97943,reorder
8923,97944,reorder
50633,97945,reorder
50431,97946,reorder
62994,97947,reorder
21817,97948,reorder
31985,97949,reorder
33709,97950,reorder
28116,97951,reorder
61319,97952,reorder
75770,97953,reorder
1878,97954,reorder
16089,97955,reorder
75807,97956,reorder
1650,97957,reorder
69729,97958,reorder
54770,97959,reorder
55435,97960,reorder
38425,97961,reorder
7243,97962,reorder
30609,97963,reorder
66902,97964,reorder
39983,97965,reorder
7150,97966,reorder
37612,97967,reorder
24655,97968,reorder
25357,97969,reorder
40302,97970,reorder
34601,97971,reorder
4966,97972,reorder
46490,97973,reorder
71234,97974,reorder
28621,97975,reorder
80471,97976,reorder
57523,97977,reorder
11972,97978,reorder
83093,97979,reorder
2443,97980,reorder
37029,97981,reorder
66153,97982,reorder
62752,97983,reorder
70166,97984,reorder
48032,97985,reorder
11761,97986,reorder
33863,97987,reorder
14806,97988,reorder
77882,97989,reorder
24037,97990,reorder
54116,97991,reorder
4444,97992,reorder
62182,97993,reorder
65680,97994,reorder
65830,97995,reorder
72527,97996,reorder
41475,97997,reorder
2052,97998,reorder
64478,97999,reorder
4855,98000,reorder
3866,98001,reorder
1515,98002,reorder
29296,98003,reorder
1742,98004,reorder
3926,98005,reorder
48091,98006,reorder
49563,98007,reorder
15773,98008,reorder
62400,98009,reorder
80023,98010,reorder
33316,98011,reorder
83886,98012,reorder
19063,98013,reorder
81,98014,reorder
32341,98015,reorder
44810,98016,reorder
12189,98017,reorder
75794,98018,reorder
72905,98019,reorder
20756,98020,reorder
67695,98021,reorder
52092,98022,reorder
36466,98023,reorder
24230,98024,reorder
6145,98025,reorder
5429,98026,reorder
9186,98027,reorder
35090,98028,reorder
29274,98029,reorder
33299,98030,reorder
34365,98031,reorder
32945,98032,reorder
25708,98033,reorder
78734,98034,reorder
34152,98035,reorder
56075,98036,reorder
80141,98037,reorder
15218,98038,reorder
43453,98039,reorder
5257,98040,reorder
29440,98041,reorder
49912,98042,reorder
2001,98043,reorder
21962,98044,reorder
57586,98045,reorder
81888,98046,reorder
13599,98047,reorder
51616,98048,reorder
21911,98049,reorder
10399,98050,reorder
72765,98051,reorder
59788,98052,reorder
57442,98053,reorder
76955,98054,reorder
36974,98055,reorder
37558,98056,reorder
61471,98057,reorder
67409,98058,reorder
51619,98059,reorder
111,98060,reorder
27987,98061,reorder
516,98062,reorder
14833,98063,reorder
14670,98064,reorder
12604,98065,reorder
3606,98066,reorder
45323,98067,reorder
23368,98068,reorder
3082,98069,reorder
75598,98070,reorder
62210,98071,reorder
81837,98072,reorder
64151,98073,reorder
51658,98074,reorder
24870,98075,reorder
15531,98076,reorder
70389,98077,reorder
44142,98078,reorder
55015,98079,reorder
20947,98080,reorder
33271,98081,reorder
65247,98082,reorder
24859,98083,reorder
60531,98084,reorder
374,98085,reorder
54640,98086,reorder
15572,98087,reorder
75775,98088,reorder
83266,98089,reorder
15774,98090,reorder
20885,98091,reorder
32938,98092,reorder
2360,98093,reorder
34980,98094,reorder
62740,98095,reorder
43968,98096,reorder
36538,98097,reorder
20900,98098,reorder
16629,98099,reorder
46233,98100,reorder
61773,98101,reorder
62141,98102,reorder
22355,98103,reorder
7688,98104,reorder
62922,98105,reorder
66567,98106,reorder
63561,98107,reorder
67830,98108,reorder
27284,98109,reorder
69274,98110,reorder
50660,98111,reorder
51790,98112,reorder
20939,98113,reorder
73193,98114,reorder
11115,98115,reorder
76708,98116,reorder
21413,98117,reorder
71657,98118,reorder
45821,98119,reorder
21416,98120,reorder
7220,98121,reorder
67783,98122,reorder
21022,98123,reorder
1603,98124,reorder
1247,98125,reorder
53451,98126,reorder
32456,98127,reorder
80355,98128,reorder
17166,98129,reorder
63811,98130,reorder
71664,98131,reorder
31396,98132,reorder
270,98133,reorder
1426,98134,reorder
51693,98135,reorder
54263,98136,reorder
52584,98137,reorder
59332,98138,reorder
84111,98139,reorder
46477,98140,reorder
66817,98141,reorder
81972,98142,reorder
44278,98143,reorder
79428,98144,reorder
52422,98145,reorder
52216,98146,reorder
42857,98147,reorder
48264,98148,reorder
76075,98149,reorder
79521,98150,reorder
77010,98151,reorder
26916,98152,reorder
24013,98153,reorder
84312,98154,reorder
33990,98155,reorder
13882,98156,reorder
13463,98157,reorder
67283,98158,reorder
79486,98159,reorder
27928,98160,reorder
81086,98161,reorder
64450,98162,reorder
78279,98163,reorder
5709,98164,reorder
69983,98165,reorder
17685,98166,reorder
27925,98167,reorder
76614,98168,reorder
74823,98169,reorder
56272,98170,reorder
76791,98171,reorder
11316,98172,reorder
3269,98173,reorder
18568,98174,reorder
41300,98175,reorder
48117,98176,reorder
13713,98177,reorder
37365,98178,reorder
2042,98179,reorder
12327,98180,reorder
27731,98181,reorder
25695,98182,reorder
15419,98183,reorder
79429,98184,reorder
45159,98185,reorder
23607,98186,reorder
38928,98187,reorder
58377,98188,reorder
30147,98189,reorder
10237,98190,reorder
30524,98191,reorder
22054,98192,reorder
20648,98193,reorder
79756,98194,reorder
33955,98195,reorder
72095,98196,reorder
71998,98197,reorder
81469,98198,reorder
44119,98199,reorder
76716,98200,reorder
45477,98201,reorder
58887,98202,reorder
55916,98203,reorder
76825,98204,reorder
5606,98205,reorder
60270,98206,reorder
30343,98207,reorder
11227,98208,reorder
36787,98209,reorder
879,98210,reorder
25234,98211,reorder
5776,98212,reorder
28780,98213,reorder
80783,98214,reorder
42049,98215,reorder
27803,98216,reorder
975,98217,reorder
71251,98218,reorder
24475,98219,reorder
48027,98220,reorder
7608,98221,reorder
57889,98222,reorder
73825,98223,reorder
67434,98224,reorder
23966,98225,reorder
58503,98226,reorder
18996,98227,reorder
64852,98228,reorder
62015,98229,reorder
14087,98230,reorder
24076,98231,reorder
29742,98232,reorder
16229,98233,reorder
27862,98234,reorder
17636,98235,reorder
39463,98236,reorder
70128,98237,reorder
60278,98238,reorder
77568,98239,reorder
38010,98240,reorder
61638,98241,reorder
80512,98242,reorder
24635,98243,reorder
35116,98244,reorder
40274,98245,reorder
66726,98246,reorder
80893,98247,reorder
4157,98248,reorder
62113,98249,reorder
63404,98250,reorder
14336,98251,reorder
6054,98252,reorder
11981,98253,reorder
68905,98254,reorder
59012,98255,reorder
83128,98256,reorder
33596,98257,reorder
10892,98258,reorder
11154,98259,reorder
19647,98260,reorder
9235,98261,reorder
53588,98262,reorder
6911,98263,reorder
21441,98264,reorder
16063,98265,reorder
65255,98266,reorder
65404,98267,reorder
31333,98268,reorder
10915,98269,reorder
16235,98270,reorder
30303,98271,reorder
23774,98272,reorder
74142,98273,reorder
78644,98274,reorder
55676,98275,reorder
35314,98276,reorder
84410,98277,reorder
69651,98278,reorder
9286,98279,reorder
51546,98280,reorder
84648,98281,reorder
78961,98282,reorder
40601,98283,reorder
4853,98284,reorder
51238,98285,reorder
14507,98286,reorder
73878,98287,reorder
8183,98288,reorder
12206,98289,reorder
23321,98290,reorder
50622,98291,reorder
47732,98292,reorder
56900,98293,reorder
32559,98294,reorder
68125,98295,reorder
51748,98296,reorder
29747,98297,reorder
74134,98298,reorder
4550,98299,reorder
18733,98300,reorder
25271,98301,reorder
51993,98302,reorder
12240,98303,reorder
26516,98304,reorder
24058,98305,reorder
76563,98306,reorder
17917,98307,reorder
14101,98308,reorder
28235,98309,reorder
10883,98310,reorder
31967,98311,reorder
4620,98312,reorder
18839,98313,reorder
37419,98314,reorder
59430,98315,reorder
35834,98316,reorder
849,98317,reorder
50237,98318,reorder
1965,98319,reorder
26268,98320,reorder
64387,98321,reorder
8748,98322,reorder
24276,98323,reorder
23939,98324,reorder
55980,98325,reorder
41084,98326,reorder
77215,98327,reorder
81671,98328,reorder
5591,98329,reorder
49519,98330,reorder
76238,98331,reorder
28758,98332,reorder
5840,98333,reorder
73286,98334,reorder
68841,98335,reorder
16635,98336,reorder
47790,98337,reorder
7819,98338,reorder
54687,98339,reorder
34219,98340,reorder
60287,98341,reorder
33913,98342,reorder
51065,98343,reorder
18866,98344,reorder
18785,98345,reorder
42019,98346,reorder
58955,98347,reorder
52594,98348,reorder
43918,98349,reorder
23338,98350,reorder
8716,98351,reorder
61506,98352,reorder
78042,98353,reorder
50590,98354,reorder
67613,98355,reorder
28748,98356,reorder
83648,98357,reorder
49127,98358,reorder
3857,98359,reorder
46938,98360,reorder
56730,98361,reorder
61294,98362,reorder
16905,98363,reorder
36263,98364,reorder
71818,98365,reorder
5999,98366,reorder
38439,98367,reorder
16089,98368,reorder
8644,98369,reorder
78822,98370,reorder
48346,98371,reorder
28777,98372,reorder
81508,98373,reorder
17805,98374,reorder
58541,98375,reorder
29695,98376,reorder
37375,98377,reorder
69445,98378,reorder
18290,98379,reorder
64104,98380,reorder
12427,98381,reorder
25942,98382,reorder
32965,98383,reorder
62559,98384,reorder
55584,98385,reorder
21412,98386,reorder
83323,98387,reorder
59772,98388,reorder
60814,98389,reorder
16398,98390,reorder
51572,98391,reorder
27041,98392,reorder
61437,98393,reorder
1905,98394,reorder
48924,98395,reorder
54894,98396,reorder
68315,98397,reorder
74348,98398,reorder
82432,98399,reorder
16121,98400,reorder
6845,98401,reorder
77438,98402,reorder
42305,98403,reorder
75403,98404,reorder
72609,98405,reorder
50651,98406,reorder
61651,98407,reorder
26014,98408,reorder
80858,98409,reorder
81190,98410,reorder
5656,98411,reorder
25574,98412,reorder
42181,98413,reorder
45601,98414,reorder
49304,98415,reorder
4458,98416,reorder
10078,98417,reorder
80147,98418,reorder
51545,98419,reorder
51657,98420,reorder
56835,98421,reorder
50200,98422,reorder
70675,98423,reorder
8319,98424,reorder
67323,98425,reorder
32262,98426,reorder
45255,98427,reorder
34681,98428,reorder
63616,98429,reorder
47483,98430,reorder
35767,98431,reorder
40195,98432,reorder
63707,98433,reorder
28256,98434,reorder
38809,98435,reorder
5664,98436,reorder
5538,98437,reorder
1511,98438,reorder
63284,98439,reorder
42595,98440,reorder
8746,98441,reorder
51473,98442,reorder
17517,98443,reorder
54831,98444,reorder
31809,98445,reorder
46476,98446,reorder
74800,98447,reorder
37631,98448,reorder
65047,98449,reorder
56013,98450,reorder
29554,98451,reorder
61874,98452,reorder
59433,98453,reorder
42136,98454,reorder
57879,98455,reorder
47696,98456,reorder
22137,98457,reorder
77071,98458,reorder
62886,98459,reorder
10607,98460,reorder
14114,98461,reorder
4550,98462,reorder
28531,98463,reorder
33186,98464,reorder
78423,98465,reorder
82013,98466,reorder
35509,98467,reorder
51531,98468,reorder
73391,98469,reorder
80681,98470,reorder
32598,98471,reorder
50006,98472,reorder
18595,98473,reorder
79088,98474,reorder
22243,98475,reorder
14656,98476,reorder
2143,98477,reorder
77380,98478,reorder
10718,98479,reorder
19970,98480,reorder
56618,98481,reorder
9538,98482,reorder
18588,98483,reorder
63356,98484,reorder
83797,98485,reorder
42609,98486,reorder
73183,98487,reorder
58276,98488,reorder
15840,98489,reorder
78808,98490,reorder
58932,98491,reorder
49120,98492,reorder
34306,98493,reorder
35530,98494,reorder
66836,98495,reorder
35797,98496,reorder
75916,98497,reorder
49571,98498,reorder
24452,98499,reorder
46739,98500,prefix_suffix
14180,98501,prefix_suffix
20620,98502,prefix_suffix
46026,98503,prefix_suffix
36096,98504,prefix_suffix
27068,98505,prefix_suffix
45746,98506,prefix_suffix
34191,98507,prefix_suffix
73775,98508,prefix_suffix
41437,98509,prefix_suffix
35081,98510,prefix_suffix
11924,98511,prefix_suffix
63295,98512,prefix_suffix
84622,98513,prefix_suffix
78139,98514,prefix_suffix
25361,98515,prefix_suffix
32453,98516,prefix_suffix
35655,98517,prefix_suffix
56078,98518,prefix_suffix
3160,98519,prefix_suffix
26414,98520,prefix_suffix
35855,98521,prefix_suffix
13343,98522,prefix_suffix
34900,98523,prefix_suffix
98,98524,prefix_suffix
84597,98525,prefix_suffix
76040,98526,prefix_suffix
83846,98527,prefix_suffix
35213,98528,prefix_suffix
43123,98529,prefix_suffix
27140,98530,prefix_suffix
60602,98531,prefix_suffix
6110,98532,prefix_suffix
5256,98533,prefix_suffix
14174,98534,prefix_suffix
23578,98535,prefix_suffix
73936,98536,prefix_suffix
55959,98537,prefix_suffix
60441,98538,prefix_suffix
35409,98539,prefix_suffix
8367,98540,prefix_suffix
59482,98541,prefix_suffix
7672,98542,prefix_suffix
83722,98543,prefix_suffix
9167,98544,prefix_suffix
74514,98545,prefix_suffix
64624,98546,prefix_suffix
46945,98547,prefix_suffix
68480,98548,prefix_suffix
68420,98549,prefix_suffix
15181,98550,prefix_suffix
66452,98551,prefix_suffix
25947,98552,prefix_suffix
2737,98553,prefix_suffix
50882,98554,prefix_suffix
15557,98555,prefix_suffix
64703,98556,prefix_suffix
3282,98557,prefix_suffix
38839,98558,prefix_suffix
12087,98559,prefix_suffix
21558,98560,prefix_suffix
21009,98561,prefix_suffix
51389,98562,prefix_suffix
51626,98563,prefix_suffix
16520,98564,prefix_suffix
12159,98565,prefix_suffix
14741,98566,prefix_suffix
25712,98567,prefix_suffix
35292,98568,prefix_suffix
28375,98569,prefix_suffix
23250,98570,prefix_suffix
38106,98571,prefix_suffix
73982,98572,prefix_suffix
61494,98573,prefix_suffix
33451,98574,prefix_suffix
35346,98575,prefix_suffix
76868,98576,prefix_suffix
39592,98577,prefix_suffix
55952,98578,prefix_suffix
73509,98579,prefix_suffix
55754,98580,prefix_suffix
32608,98581,prefix_suffix
45842,98582,prefix_suffix
10955,98583,prefix_suffix
6296,98584,prefix_suffix
8218,98585,prefix_suffix
61180,98586,prefix_suffix
60870,98587,prefix_suffix
7525,98588,prefix_suffix
72682,98589,prefix_suffix
72993,98590,prefix_suffix
51924,98591,prefix_suffix
15280,98592,prefix_suffix
49710,98593,prefix_suffix
55888,98594,prefix_suffix
13952,98595,prefix_suffix
54554,98596,prefix_suffix
12172,98597,prefix_suffix
9961,98598,prefix_suffix
66281,98599,prefix_suffix
40754,98600,prefix_suffix
15431,98601,prefix_suffix
57164,98602,prefix_suffix
23121,98603,prefix_suffix
12982,98604,prefix_suffix
56481,98605,prefix_suffix
25049,98606,prefix_suffix
35539,98607,prefix_suffix
84969,98608,prefix_suffix
15213,98609,prefix_suffix
10221,98610,prefix_suffix
33224,98611,prefix_suffix
19529,98612,prefix_suffix
56299,98613,prefix_suffix
36885,98614,prefix_suffix
52852,98615,prefix_suffix
7597,98616,prefix_suffix
12439,98617,prefix_suffix
58933,98618,prefix_suffix
16446,98619,prefix_suffix
11573,98620,prefix_suffix
47309,98621,prefix_suffix
75358,98622,prefix_suffix
40237,98623,prefix_suffix
37301,98624,prefix_suffix
33156,98625,prefix_suffix
50108,98626,prefix_suffix
5761,98627,prefix_suffix
65029,98628,prefix_suffix
83791,98629,prefix_suffix
24136,98630,prefix_suffix
33191,98631,prefix_suffix
4839,98632,prefix_suffix
84797,98633,prefix_suffix
45828,98634,prefix_suffix
57438,98635,prefix_suffix
20236,98636,prefix_suffix
52392,98637,prefix_suffix
1530,98638,prefix_suffix
77339,98639,prefix_suffix
26570,98640,prefix_suffix
60750,98641,prefix_suffix
3848,98642,prefix_suffix
4704,98643,prefix_suffix
34176,98644,prefix_suffix
5786,98645,prefix_suffix
27221,98646,prefix_suffix
61781,98647,prefix_suffix
51917,98648,prefix_suffix
1851,98649,prefix_suffix
45098,98650,prefix_suffix
80155,98651,prefix_suffix
59143,98652,prefix_suffix
23532,98653,prefix_suffix
55848,98654,prefix_suffix
6292,98655,prefix_suffix
42812,98656,prefix_suffix
18702,98657,prefix_suffix
36467,98658,prefix_suffix
56557,98659,prefix_suffix
10891,98660,prefix_suffix
69599,98661,prefix_suffix
71008,98662,prefix_suffix
1791,98663,prefix_suffix
59184,98664,prefix_suffix
81188,98665,prefix_suffix
5721,98666,prefix_suffix
24742,98667,prefix_suffix
75429,98668,prefix_suffix
28840,98669,prefix_suffix
72785,98670,prefix_suffix
59171,98671,prefix_suffix
32290,98672,prefix_suffix
40815,98673,prefix_suffix
15905,98674,prefix_suffix
22717,98675,prefix_suffix
20471,98676,prefix_suffix
75599,98677,prefix_suffix
79482,98678,prefix_suffix
17418,98679,prefix_suffix
15547,98680,prefix_suffix
28053,98681,prefix_suffix
71334,98682,prefix_suffix
18235,98683,prefix_suffix
13009,98684,prefix_suffix
77941,98685,prefix_suffix
7250,98686,prefix_suffix
58130,98687,prefix_suffix
77656,98688,prefix_suffix
62934,98689,prefix_suffix
84487,98690,prefix_suffix
45306,98691,prefix_suffix
73854,98692,prefix_suffix
1496,98693,prefix_suffix
62484,98694,prefix_suffix
25873,98695,prefix_suffix
72175,98696,prefix_suffix
3862,98697,prefix_suffix
54559,98698,prefix_suffix
50347,98699,prefix_suffix
82840,98700,prefix_suffix
55156,98701,prefix_suffix
64673,98702,prefix_suffix
3873,98703,prefix_suffix
55083,98704,prefix_suffix
11421,98705,prefix_suffix
47085,98706,prefix_suffix
24193,98707,prefix_suffix
46084,98708,prefix_suffix
17174,98709,prefix_suffix
3707,98710,prefix_suffix
30259,98711,prefix_suffix
26751,98712,prefix_suffix
2368,98713,prefix_suffix
65296,98714,prefix_suffix
13969,98715,prefix_suffix
6996,98716,prefix_suffix
40011,98717,prefix_suffix
20939,98718,prefix_suffix
32233,98719,prefix_suffix
18038,98720,prefix_suffix
74863,98721,prefix_suffix
62071,98722,prefix_suffix
74025,98723,prefix_suffix
12140,98724,prefix_suffix
28673,98725,prefix_suffix
22955,98726,prefix_suffix
62147,98727,prefix_suffix
9261,98728,prefix_suffix
53142,98729,prefix_suffix
72369,98730,prefix_suffix
15664,98731,prefix_suffix
27146,98732,prefix_suffix
64952,98733,prefix_suffix
51250,98734,prefix_suffix
10069,98735,prefix_suffix
61168,98736,prefix_suffix
6203,98737,prefix_suffix
888,98738,prefix_suffix
80562,98739,prefix_suffix
52227,98740,prefix_suffix
78540,98741,prefix_suffix
52898,98742,prefix_suffix
13007,98743,prefix_suffix
5520,98744,prefix_suffix
45438,98745,prefix_suffix
12168,98746,prefix_suffix
29751,98747,prefix_suffix
31713,98748,prefix_suffix
79108,98749,prefix_suffix
7455,98750,prefix_suffix
57403,98751,prefix_suffix
12072,98752,prefix_suffix
37703,98753,prefix_suffix
56880,98754,prefix_suffix
36474,98755,prefix_suffix
32431,98756,prefix_suffix
61996,98757,prefix_suffix
28207,98758,prefix_suffix
39348,98759,prefix_suffix
59319,98760,prefix_suffix
28901,98761,prefix_suffix
17376,98762,prefix_suffix
56434,98763,prefix_suffix
58102,98764,prefix_suffix
84742,98765,prefix_suffix
21556,98766,prefix_suffix
66473,98767,prefix_suffix
78591,98768,prefix_suffix
55412,98769,prefix_suffix
66522,98770,prefix_suffix
45593,98771,prefix_suffix
73445,98772,prefix_suffix
37470,98773,prefix_suffix
21180,98774,prefix_suffix
52264,98775,prefix_suffix
53608,98776,prefix_suffix
67828,98777,prefix_suffix
14043,98778,prefix_suffix
2517,98779,prefix_suffix
52168,98780,prefix_suffix
450,98781,prefix_suffix
52037,98782,prefix_suffix
76686,98783,prefix_suffix
29681,98784,prefix_suffix
10025,98785,prefix_suffix
26851,98786,prefix_suffix
33084,98787,prefix_suffix
768,98788,prefix_suffix
42609,98789,prefix_suffix
18376,98790,prefix_suffix
3985,98791,prefix_suffix
63854,98792,prefix_suffix
30288,98793,prefix_suffix
7665,98794,prefix_suffix
69954,98795,prefix_suffix
22080,98796,prefix_suffix
73332,98797,prefix_suffix
20179,98798,prefix_suffix
24710,98799,prefix_suffix
58013,98800,prefix_suffix
19569,98801,prefix_suffix
34052,98802,prefix_suffix
34728,98803,prefix_suffix
79004,98804,prefix_suffix
22935,98805,prefix_suffix
16587,98806,prefix_suffix
44950,98807,prefix_suffix
20129,98808,prefix_suffix
